Application,ProcessID,SwapChainAddress,Runtime,SyncInterval,AllowsTearing,PresentFlags,PresentMode,Dropped,TimeInSeconds,MsBetweenPresents,MsBetweenDisplayChange,MsInPresentAPI,MsUntilRenderComplete,MsUntilDisplayed
DOOMx64vk.exe,708,0x0000000000000000,Other,-1,0,0,Composed: Copy with CPU GDI,0,0.988097,12.998,16.676,0.000,0.005,40.581
DOOMx64vk.exe,708,0x0000000000000000,Other,-1,0,0,Composed: Copy with CPU GDI,0,1.001551,13.455,16.663,0.000,0.006,43.790
DOOMx64vk.exe,708,0x0000000000000000,Other,-1,0,0,Composed: Copy with CPU GDI,1,1.014357,12.806,0.000,0.000,0.006,0.000
DOOMx64vk.exe,708,0x0000000000000000,Other,-1,0,0,Composed: Copy with CPU GDI,0,1.027479,13.122,16.685,0.000,0.005,34.547
DOOMx64vk.exe,708,0x0000000000000000,Other,-1,0,0,Composed: Copy with CPU GDI,0,1.040888,13.409,16.689,0.000,0.005,37.827
DOOMx64vk.exe,708,0x0000000000000000,Other,-1,0,0,Composed: Copy with CPU GDI,0,1.053968,13.080,16.695,0.000,0.005,41.442
DOOMx64vk.exe,708,0x0000000000000000,Other,-1,0,0,Composed: Copy with CPU GDI,0,1.067472,13.503,16.666,0.000,0.006,44.604
DOOMx64vk.exe,708,0x0000000000000000,Other,-1,0,0,Composed: Copy with CPU GDI,1,1.080507,13.035,0.000,0.000,0.005,0.000
DOOMx64vk.exe,708,0x0000000000000000,Other,-1,0,0,Composed: Copy with CPU GDI,0,1.093773,13.266,16.688,0.000,0.005,34.991
DOOMx64vk.exe,708,0x0000000000000000,Other,-1,0,0,Composed: Copy with CPU GDI,0,1.106899,13.126,16.677,0.000,0.005,38.542
DOOMx64vk.exe,708,0x0000000000000000,Other,-1,0,0,Composed: Copy with CPU GDI,0,1.120201,13.302,16.701,0.000,0.005,41.941
DOOMx64vk.exe,708,0x0000000000000000,Other,-1,0,0,Composed: Copy with CPU GDI,0,1.133538,13.337,16.665,0.000,0.006,45.270
DOOMx64vk.exe,708,0x0000000000000000,Other,-1,0,0,Composed: Copy with CPU GDI,1,1.146223,12.686,0.000,0.000,0.005,0.000
DOOMx64vk.exe,708,0x0000000000000000,Other,-1,0,0,Composed: Copy with CPU GDI,0,1.159680,13.456,16.693,0.000,0.005,35.821
DOOMx64vk.exe,708,0x0000000000000000,Other,-1,0,0,Composed: Copy with CPU GDI,0,1.173006,13.326,16.681,0.000,0.005,39.176
DOOMx64vk.exe,708,0x0000000000000000,Other,-1,0,0,Composed: Copy with CPU GDI,0,1.186022,13.016,16.671,0.000,0.005,42.830
DOOMx64vk.exe,708,0x0000000000000000,Other,-1,0,0,Composed: Copy with CPU GDI,0,1.199006,12.983,16.692,0.000,0.006,46.539
DOOMx64vk.exe,708,0x0000000000000000,Other,-1,0,0,Composed: Copy with CPU GDI,1,1.212386,13.381,0.000,0.000,0.005,0.000
DOOMx64vk.exe,708,0x0000000000000000,Other,-1,0,0,Composed: Copy with CPU GDI,0,1.225482,13.096,16.684,0.000,0.005,36.747
DOOMx64vk.exe,708,0x0000000000000000,Other,-1,0,0,Composed: Copy with CPU GDI,0,1.238756,13.274,16.732,0.000,0.005,40.204
DOOMx64vk.exe,708,0x0000000000000000,Other,-1,0,0,Composed: Copy with CPU GDI,0,1.252031,13.275,16.643,0.000,0.004,43.573
DOOMx64vk.exe,708,0x0000000000000000,Other,-1,0,0,Composed: Copy with CPU GDI,1,1.265178,13.147,0.000,0.000,0.005,0.000
DOOMx64vk.exe,708,0x0000000000000000,Other,-1,0,0,Composed: Copy with CPU GDI,0,1.278635,13.457,16.671,0.000,0.005,33.640
DOOMx64vk.exe,708,0x0000000000000000,Other,-1,0,0,Composed: Copy with CPU GDI,0,1.291884,13.250,16.728,0.000,0.005,37.118
