Application,ProcessID,SwapChainAddress,Runtime,SyncInterval,AllowsTearing,PresentFlags,PresentMode,Dropped,TimeInSeconds,MsBetweenPresents,MsBetweenDisplayChange,MsInPresentAPI,MsUntilRenderComplete,MsUntilDisplayed
DOOMx64.exe,5116,0x0000000000000000,Other,0,1,0,Hardware: Legacy Flip,0,210.092946,17.216,17.174,0.031,17.087,17.087
DOOMx64.exe,5116,0x0000000000000000,Other,0,1,0,Hardware: Legacy Flip,0,210.110172,17.226,17.356,0.023,17.217,17.217
DOOMx64.exe,5116,0x0000000000000000,Other,0,1,0,Hardware: Legacy Flip,0,210.127489,17.318,16.932,0.037,16.831,16.831
DOOMx64.exe,5116,0x0000000000000000,Other,0,1,0,Hardware: Legacy Flip,0,210.144444,16.955,17.486,0.034,17.362,17.362
DOOMx64.exe,5116,0x0000000000000000,Other,0,1,0,Hardware: Legacy Flip,0,210.161922,17.478,17.310,0.019,17.195,17.195
DOOMx64.exe,5116,0x0000000000000000,Other,0,1,0,Hardware: Legacy Flip,0,210.179226,17.304,16.947,0.040,16.837,16.837
DOOMx64.exe,5116,0x0000000000000000,Other,0,1,0,Hardware: Legacy Flip,0,210.196183,16.957,17.158,0.014,17.038,17.038
DOOMx64.exe,5116,0x0000000000000000,Other,0,1,0,Hardware: Legacy Flip,0,210.213354,17.171,16.926,0.014,16.794,16.794
DOOMx64.exe,5116,0x0000000000000000,Other,0,1,0,Hardware: Legacy Flip,0,210.230367,17.013,16.941,0.014,16.722,16.722
DOOMx64.exe,5116,0x0000000000000000,Other,0,1,0,Hardware: Legacy Flip,0,210.247191,16.824,17.894,0.015,17.791,17.791
DOOMx64.exe,5116,0x0000000000000000,Other,0,1,0,Hardware: Legacy Flip,0,210.265068,17.877,17.236,0.023,17.150,17.150
DOOMx64.exe,5116,0x0000000000000000,Other,0,1,0,Hardware: Legacy Flip,0,210.282351,17.283,16.909,0.013,16.776,16.776
DOOMx64.exe,5116,0x0000000000000000,Other,0,1,0,Hardware: Legacy Flip,0,210.299245,16.894,17.111,0.015,16.993,16.993
DOOMx64.exe,5116,0x0000000000000000,Other,0,1,0,Hardware: Legacy Flip,0,210.316332,17.088,16.885,0.014,16.791,16.791
DOOMx64.exe,5116,0x0000000000000000,Other,0,1,0,Hardware: Legacy Flip,0,210.333304,16.971,16.631,0.015,16.450,16.450
DOOMx64.exe,5116,0x0000000000000000,Other,0,1,0,Hardware: Legacy Flip,0,210.349867,16.563,17.340,0.024,17.227,17.227
DOOMx64.exe,5116,0x0000000000000000,Other,0,1,0,Hardware: Legacy Flip,0,210.367063,17.196,16.803,0.024,16.833,16.833
DOOMx64.exe,5116,0x0000000000000000,Other,0,1,0,Hardware: Legacy Flip,0,210.384000,16.937,16.961,0.012,16.857,16.857
DOOMx64.exe,5116,0x0000000000000000,Other,0,1,0,Hardware: Legacy Flip,0,210.400791,16.790,16.725,0.008,16.792,16.792
DOOMx64.exe,5116,0x0000000000000000,Other,0,1,0,Hardware: Legacy Flip,0,210.417709,16.918,16.615,0.022,16.488,16.488
DOOMx64.exe,5116,0x0000000000000000,Other,0,1,0,Hardware: Legacy Flip,0,210.434314,16.605,16.690,0.013,16.573,16.573
DOOMx64.exe,5116,0x0000000000000000,Other,0,1,0,Hardware: Legacy Flip,0,210.450993,16.679,17.244,0.020,17.138,17.138
DOOMx64.exe,5116,0x0000000000000000,Other,0,1,0,Hardware: Legacy Flip,0,210.468067,17.074,16.529,0.009,16.593,16.593
DOOMx64.exe,5116,0x0000000000000000,Other,0,1,0,Hardware: Legacy Flip,0,210.484730,16.663,16.462,0.013,16.392,16.392
DOOMx64.exe,5116,0x0000000000000000,Other,0,1,0,Hardware: Legacy Flip,0,210.501258,16.528,16.478,0.013,16.342,16.342
DOOMx64.exe,5116,0x0000000000000000,Other,0,1,0,Hardware: Legacy Flip,0,210.517735,16.478,16.446,0.025,16.310,16.310
DOOMx64.exe,5116,0x0000000000000000,Other,0,1,0,Hardware: Legacy Flip,0,210.534213,16.478,16.078,0.013,15.910,15.910
DOOMx64.exe,5116,0x0000000000000000,Other,0,1,0,Hardware: Legacy Flip,0,210.550262,16.049,16.806,0.014,16.668,16.668
DOOMx64.exe,5116,0x0000000000000000,Other,0,1,0,Hardware: Legacy Flip,0,210.567087,16.825,16.681,0.008,16.524,16.524
DOOMx64.exe,5116,0x0000000000000000,Other,0,1,0,Hardware: Legacy Flip,0,210.583691,16.604,16.446,0.014,16.366,16.366
DOOMx64.exe,5116,0x0000000000000000,Other,0,1,0,Hardware: Legacy Flip,0,210.600162,16.471,16.334,0.013,16.229,16.229
DOOMx64.exe,5116,0x0000000000000000,Other,0,1,0,Hardware: Legacy Flip,0,210.616504,16.342,16.611,0.015,16.498,16.498
DOOMx64.exe,5116,0x0000000000000000,Other,0,1,0,Hardware: Legacy Flip,0,210.633091,16.587,16.516,0.024,16.427,16.427
DOOMx64.exe,5116,0x0000000000000000,Other,0,1,0,Hardware: Legacy Flip,0,210.649598,16.507,16.994,0.014,16.913,16.913
DOOMx64.exe,5116,0x0000000000000000,Other,0,1,0,Hardware: Legacy Flip,0,210.666500,16.902,16.582,0.008,16.594,16.594
