Frame, Time (ms)
 9150, 91047.539
 9151, 91064.820
 9152, 91069.722
 9153, 91079.167
 9154, 91096.744
 9155, 91100.363
 9156, 91109.752
 9157, 91119.006
 9158, 91134.012
 9159, 91139.018
 9160, 91148.775
 9161, 91165.737
 9162, 91169.651
 9163, 91179.893
 9164, 91195.682
 9165, 91200.199
 9166, 91210.058
 9167, 91217.677
 9168, 91232.545
 9169, 91237.839
 9170, 91246.850
 9171, 91261.665
 9172, 91266.373
 9173, 91275.818
 9174, 91284.733
 9175, 91301.482
 9176, 91305.485
 9177, 91314.297
 9178, 91330.107
 9179, 91334.904
 9180, 91344.529
 9181, 91352.597
 9182, 91368.847
 9183, 91373.474
 9184, 91382.995
 9185, 91401.328
 9186, 91404.781
 9187, 91413.773
 9188, 91428.694
 9189, 91433.946
 9190, 91441.732
 9191, 91451.991
 9192, 91465.775
 9193, 91470.599
 9194, 91480.086
 9195, 91497.220
 9196, 91500.682
 9197, 91510.643
 9198, 91518.113
 9199, 91536.138
 9200, 91538.790
 9201, 91548.203
 9202, 91563.214
 9203, 91568.387
 9204, 91577.734
 9205, 91586.195
 9206, 91602.896
 9207, 91606.972
 9208, 91615.237
 9209, 91630.726
 9210, 91635.479
 9211, 91644.962
 9212, 91660.916
 9213, 91665.792
 9214, 91675.595
 9215, 91682.560
 9216, 91700.934
 9217, 91704.818
 9218, 91713.429
 9219, 91728.574
 9220, 91733.774
 9221, 91743.711
 9222, 91750.904
 9223, 91769.054
 9224, 91772.742
 9225, 91782.622
 9226, 91799.505
 9227, 91803.808
 9228, 91813.294
 9229, 91828.478
 9230, 91833.631
 9231, 91842.056
 9232, 91850.771
 9233, 91866.959
 9234, 91871.658
 9235, 91881.532
 9236, 91895.303
 9237, 91900.189
 9238, 91909.454
 9239, 91917.613
 9240, 91933.868
 9241, 91938.675
 9242, 91948.026
 9243, 91964.926
 9244, 91969.671
 9245, 91979.714
 9246, 91996.885
 9247, 92000.513
 9248, 92010.184
 9249, 92017.973
 9250, 92033.113
 9251, 92038.120
 9252, 92047.488
 9253, 92062.242
 9254, 92067.239
 9255, 92077.065
 9256, 92084.270
 9257, 92100.789
 9258, 92104.744
 9259, 92114.147
 9260, 92129.029
 9261, 92133.725
 9262, 92142.790
 9263, 92150.928
 9264, 92167.653
 9265, 92172.779
 9266, 92182.364
 9267, 92197.095
 9268, 92202.236
 9269, 92212.202
 9270, 92226.527
 9271, 92231.599
 9272, 92240.958
 9273, 92249.782
 9274, 92265.269
 9275, 92269.874
 9276, 92279.982
 9277, 92297.443
 9278, 92301.237
 9279, 92310.149
 9280, 92318.853
 9281, 92335.730
 9282, 92340.660
 9283, 92350.382
 9284, 92367.620
 9285, 92371.620
 9286, 92381.620
 9287, 92400.158
 9288, 92404.140
 9289, 92414.009
 9290, 92429.172
 9291, 92434.586
 9292, 92443.653
 9293, 92452.248
 9294, 92469.293
 9295, 92474.270
 9296, 92483.193
 9297, 92500.511
 9298, 92504.716
 9299, 92513.831
 9300, 92531.875
 9301, 92535.121
 9302, 92543.591
 9303, 92551.985
 9304, 92569.506
 9305, 92575.154
 9306, 92585.040
 9307, 92600.800
 9308, 92604.881
 9309, 92613.846
 9310, 92629.831
 9311, 92635.376
 9312, 92643.654
 9313, 92652.948
 9314, 92667.219
 9315, 92672.233
 9316, 92681.861
 9317, 92698.647
 9318, 92702.178
 9319, 92711.962
 9320, 92719.644
 9321, 92736.412
 9322, 92741.190
 9323, 92750.559
 9324, 92765.906
 9325, 92770.788
 9326, 92780.695
 9327, 92796.477
 9328, 92800.267
 9329, 92809.693
 9330, 92817.662
 9331, 92832.788
 9332, 92838.235
 9333, 92847.192
 9334, 92861.862
 9335, 92866.956
 9336, 92876.294
 9337, 92885.049
 9338, 92900.007
 9339, 92904.712
 9340, 92914.133
 9341, 92930.212
 9342, 92935.431
 9343, 92944.431
 9344, 92953.354
 9345, 92969.865
 9346, 92972.963
 9347, 92982.695
 9348, 92999.781
 9349, 93003.634
 9350, 93012.805
 9351, 93030.323
 9352, 93035.567
 9353, 93044.814
 9354, 93052.750
 9355, 93069.150
 9356, 93073.979
 9357, 93083.816
 9358, 93101.259
 9359, 93104.969
 9360, 93114.667
 9361, 93132.442
 9362, 93137.384
 9363, 93146.715
 9364, 93163.826
 9365, 93168.601
 9366, 93178.840
 9367, 93193.883
 9368, 93198.216
 9369, 93206.733
 9370, 93215.639
 9371, 93230.123
 9372, 93235.369
 9373, 93245.084
 9374, 93252.036
 9375, 93269.035
 9376, 93274.234
 9377, 93283.811
 9378, 93298.714
 9379, 93303.766
 9380, 93313.221
 9381, 93331.018
 9382, 93336.392
 9383, 93345.627
 9384, 93361.830
 9385, 93366.862
 9386, 93376.198
 9387, 93384.608
 9388, 93401.815
 9389, 93405.357
 9390, 93415.700
 9391, 93430.296
 9392, 93435.226
 9393, 93445.040
 9394, 93452.855
 9395, 93467.833
 9396, 93472.632
 9397, 93481.942
 9398, 93498.948
 9399, 93502.614
 9400, 93511.909
 9401, 93531.065
 9402, 93534.674
 9403, 93543.373
 9404, 93552.357
 9405, 93567.702
 9406, 93571.729
 9407, 93581.225
 9408, 93596.320
 9409, 93601.611
 9410, 93610.765
 9411, 93619.681
 9412, 93634.196
 9413, 93639.163
 9414, 93648.909
 9415, 93662.199
 9416, 93667.527
 9417, 93676.081
 9418, 93684.542
 9419, 93702.241
 9420, 93706.479
 9421, 93715.551
 9422, 93732.824
 9423, 93737.379
 9424, 93744.961
 9425, 93760.621
 9426, 93765.414
 9427, 93774.148
 9428, 93782.727
 9429, 93802.001
 9430, 93805.412
 9431, 93813.786
 9432, 93828.579
 9433, 93834.314
 9434, 93843.989
 9435, 93851.857
 9436, 93867.148
 9437, 93872.023
 9438, 93881.531
 9439, 93899.063
 9440, 93903.785
 9441, 93911.963
 9442, 93927.889
 9443, 93932.360
 9444, 93940.145
 9445, 93949.216
 9446, 93965.025
 9447, 93970.080
 9448, 93979.394
 9449, 93995.844
 9450, 94000.773
 9451, 94010.814
 9452, 94018.672
 9453, 94033.809
 9454, 94038.637
 9455, 94048.744
 9456, 94063.809
 9457, 94068.946
 9458, 94077.650
 9459, 94086.056
 9460, 94102.847
 9461, 94106.638
 9462, 94116.655
 9463, 94135.595
 9464, 94141.646
 9465, 94151.500
 9466, 94165.221
 9467, 94169.537
 9468, 94177.505
 9469, 94196.418
 9470, 94200.212
 9471, 94209.450
 9472, 94219.118
 9473, 94231.361
 9474, 94236.682
 9475, 94245.249
 9476, 94260.411
 9477, 94265.145
 9478, 94274.536
 9479, 94282.880
 9480, 94298.918
 9481, 94303.887
 9482, 94313.409
 9483, 94331.338
 9484, 94338.154
 9485, 94344.843
 9486, 94360.104
 9487, 94365.503
 9488, 94374.173
 9489, 94382.893
 9490, 94399.371
 9491, 94403.489
 9492, 94412.239
 9493, 94428.292
 9494, 94432.542
 9495, 94442.039
 9496, 94450.772
 9497, 94465.633
 9498, 94470.526
 9499, 94480.092
 9500, 94497.461
 9501, 94501.050
 9502, 94510.684
 9503, 94518.866
 9504, 94538.437
 9505, 94541.334
 9506, 94550.484
 9507, 94566.916
 9508, 94571.848
 9509, 94581.810
 9510, 94598.395
 9511, 94602.273
 9512, 94610.683
 9513, 94627.648
 9514, 94632.719
 9515, 94641.611
 9516, 94649.653
 9517, 94665.739
 9518, 94670.579
 9519, 94680.555
 9520, 94697.826
 9521, 94702.010
 9522, 94711.303
 9523, 94727.604
 9524, 94732.459
 9525, 94742.551
 9526, 94751.379
 9527, 94767.741
 9528, 94771.380
 9529, 94781.603
 9530, 94798.845
 9531, 94802.179
 9532, 94811.902
 9533, 94826.702
 9534, 94831.500
 9535, 94842.391
 9536, 94849.926
 9537, 94864.941
 9538, 94869.870
 9539, 94879.205
 9540, 94896.427
 9541, 94900.117
 9542, 94910.339
 9543, 94918.279
 9544, 94933.867
 9545, 94939.141
 9546, 94948.086
 9547, 94966.384
 9548, 94970.526
 9549, 94979.306
 9550, 94997.311
 9551, 95001.170
 9552, 95009.699
 9553, 95018.306
 9554, 95033.031
 9555, 95037.701
 9556, 95047.392
 9557, 95063.361
 9558, 95066.747
 9559, 95075.300
 9560, 95084.136
 9561, 95101.889
 9562, 95106.213
 9563, 95114.618
 9564, 95130.364
 9565, 95135.259
 9566, 95144.633
 9567, 95152.752
 9568, 95170.144
 9569, 95173.608
 9570, 95183.650
 9571, 95201.393
 9572, 95204.483
 9573, 95213.753
 9574, 95228.689
 9575, 95233.532
 9576, 95243.203
 9577, 95250.800
 9578, 95266.847
 9579, 95271.866
 9580, 95281.077
 9581, 95298.890
 9582, 95302.843
 9583, 95311.717
 9584, 95329.122
 9585, 95334.269
 9586, 95344.810
 9587, 95352.833
 9588, 95368.261
 9589, 95374.444
 9590, 95381.598
 9591, 95396.884
 9592, 95403.131
 9593, 95411.654
 9594, 95427.244
 9595, 95432.224
 9596, 95441.574
 9597, 95449.979
 9598, 95467.539
 9599, 95471.430
 9600, 95481.313
 9601, 95497.972
 9602, 95501.252
 9603, 95512.349
 9604, 95518.805
 9605, 95536.578
 9606, 95539.225
 9607, 95547.887
 9608, 95562.544
 9609, 95567.506
 9610, 95576.834
 9611, 95584.828
 9612, 95601.575
 9613, 95605.203
 9614, 95616.159
 9615, 95629.467
 9616, 95634.065
 9617, 95643.345
 9618, 95651.345
 9619, 95666.105
 9620, 95670.735
 9621, 95679.978
 9622, 95695.511
 9623, 95701.503
 9624, 95710.236
 9625, 95717.866
 9626, 95734.593
 9627, 95739.535
 9628, 95748.820
 9629, 95763.220
 9630, 95768.280
 9631, 95778.636
 9632, 95785.494
 9633, 95801.560
 9634, 95805.236
 9635, 95814.573
 9636, 95830.265
 9637, 95834.202
 9638, 95842.795
 9639, 95852.002
 9640, 95868.793
 9641, 95873.947
 9642, 95882.254
 9643, 95900.654
 9644, 95904.252
 9645, 95913.896
 9646, 95931.360
 9647, 95934.896
 9648, 95943.578
 9649, 95951.585
 9650, 95969.141
 9651, 95972.954
 9652, 95982.340
 9653, 96001.271
 9654, 96004.535
 9655, 96014.389
 9656, 96028.851
 9657, 96034.124
 9658, 96042.817
 9659, 96051.354
 9660, 96067.203
 9661, 96071.847
 9662, 96080.939
 9663, 96096.706
 9664, 96101.700
 9665, 96110.937
 9666, 96119.522
 9667, 96137.259
 9668, 96140.628
 9669, 96150.213
 9670, 96165.338
 9671, 96170.313
 9672, 96179.786
 9673, 96195.736
 9674, 96199.017
 9675, 96208.071
 9676, 96216.582
 9677, 96232.291
 9678, 96238.521
 9679, 96245.977
 9680, 96261.517
 9681, 96266.706
 9682, 96276.609
 9683, 96284.220
 9684, 96300.966
 9685, 96304.576
 9686, 96313.315
 9687, 96330.194
 9688, 96335.255
 9689, 96345.603
 9690, 96352.461
 9691, 96367.932
 9692, 96372.698
 9693, 96382.665
 9694, 96400.495
 9695, 96404.289
 9696, 96412.866
 9697, 96429.595
 9698, 96434.839
 9699, 96442.775
 9700, 96454.801
 9701, 96469.537
 9702, 96474.641
 9703, 96484.043
 9704, 96500.273
 9705, 96505.302
 9706, 96514.653
 9707, 96533.878
 9708, 96537.412
 9709, 96547.338
 9710, 96563.927
 9711, 96567.810
 9712, 96577.103
 9713, 96585.326
 9714, 96601.868
 9715, 96605.580
 9716, 96615.852
 9717, 96630.939
 9718, 96636.065
 9719, 96646.089
 9720, 96660.785
 9721, 96667.212
 9722, 96675.425
 9723, 96683.939
 9724, 96701.518
 9725, 96705.434
 9726, 96715.379
 9727, 96730.540
 9728, 96735.549
 9729, 96743.890
 9730, 96751.752
 9731, 96769.727
 9732, 96773.290
 9733, 96783.017
 9734, 96797.861
 9735, 96803.199
 9736, 96811.681
 9737, 96827.725
 9738, 96832.758
 9739, 96843.155
 9740, 96850.772
 9741, 96866.893
 9742, 96873.319
 9743, 96880.855
 9744, 96900.343
 9745, 96904.804
 9746, 96914.018
 9747, 96929.047
 9748, 96934.049
 9749, 96943.146
 9750, 96952.582
 9751, 96966.938
 9752, 96972.068
 9753, 96981.129
 9754, 97000.609
 9755, 97004.636
 9756, 97013.150
 9757, 97028.310
 9758, 97033.593
 9759, 97042.281
 9760, 97051.901
 9761, 97067.249
 9762, 97073.514
 9763, 97082.202
 9764, 97100.083
 9765, 97103.823
 9766, 97113.699
 9767, 97130.035
 9768, 97135.076
 9769, 97144.257
 9770, 97152.782
 9771, 97168.795
 9772, 97174.614
 9773, 97181.395
 9774, 97199.000
 9775, 97203.218
 9776, 97211.876
 9777, 97227.077
 9778, 97232.083
 9779, 97241.315
 9780, 97250.588
 9781, 97266.582
 9782, 97271.942
 9783, 97280.066
 9784, 97298.927
 9785, 97302.527
 9786, 97311.866
 9787, 97327.675
 9788, 97332.609
 9789, 97342.642
 9790, 97349.885
 9791, 97366.084
 9792, 97371.698
 9793, 97382.291
 9794, 97398.661
 9795, 97402.365
 9796, 97412.264
 9797, 97427.515
 9798, 97432.842
 9799, 97440.864
 9800, 97451.053
 9801, 97467.428
 9802, 97472.218
 9803, 97483.043
 9804, 97497.565
 9805, 97503.105
 9806, 97512.145
 9807, 97530.186
 9808, 97533.468
 9809, 97542.051
 9810, 97550.505
 9811, 97567.379
 9812, 97572.207
 9813, 97583.591
 9814, 97598.998
 9815, 97602.516
 9816, 97612.070
 9817, 97619.878
 9818, 97634.114
 9819, 97638.942
 9820, 97648.104
 9821, 97662.348
 9822, 97667.508
 9823, 97675.790
 9824, 97687.210
 9825, 97702.114
 9826, 97705.700
 9827, 97716.341
 9828, 97730.685
 9829, 97736.061
 9830, 97745.385
 9831, 97761.282
 9832, 97765.412
 9833, 97773.314
 9834, 97782.545
 9835, 97800.216
 9836, 97804.010
 9837, 97812.826
 9838, 97828.130
 9839, 97833.492
 9840, 97841.904
 9841, 97850.489
 9842, 97866.273
 9843, 97872.001
 9844, 97879.913
 9845, 97895.717
 9846, 97902.022
 9847, 97910.059
 9848, 97918.292
 9849, 97936.106
 9850, 97940.371
 9851, 97950.065
 9852, 97965.607
 9853, 97971.006
 9854, 97979.649
 9855, 97997.875
 9856, 98002.507
 9857, 98010.930
 9858, 98019.237
 9859, 98034.311
 9860, 98038.706
 9861, 98047.435
 9862, 98063.658
 9863, 98068.674
 9864, 98077.509
 9865, 98086.056
 9866, 98106.090
 9867, 98108.371
 9868, 98117.519
 9869, 98136.152
 9870, 98141.110
 9871, 98150.818
 9872, 98166.076
 9873, 98171.153
 9874, 98180.835
 9875, 98195.288
 9876, 98200.428
 9877, 98211.099
 9878, 98218.297
 9879, 98233.866
 9880, 98238.869
 9881, 98247.281
 9882, 98262.264
 9883, 98267.547
 9884, 98275.991
 9885, 98285.436
 9886, 98302.181
 9887, 98305.903
 9888, 98316.959
 9889, 98330.224
 9890, 98335.665
 9891, 98343.764
 9892, 98352.611
 9893, 98369.700
 9894, 98375.299
 9895, 98382.651
 9896, 98399.528
 9897, 98403.786
 9898, 98412.909
 9899, 98428.682
 9900, 98433.901
 9901, 98442.788
 9902, 98451.123
 9903, 98466.735
 9904, 98471.260
 9905, 98480.248
 9906, 98497.435
 9907, 98500.915
 9908, 98510.560
 9909, 98518.823
 9910, 98537.193
 9911, 98540.016
 9912, 98549.114
 9913, 98565.679
 9914, 98569.829
 9915, 98579.026
 9916, 98593.716
 9917, 98599.050
 9918, 98607.438
 9919, 98616.059
 9920, 98632.411
 9921, 98638.767
 9922, 98646.763
 9923, 98661.810
 9924, 98666.829
 9925, 98677.257
 9926, 98684.939
 9927, 98701.184
 9928, 98704.763
 9929, 98715.383
 9930, 98730.383
 9931, 98735.252
 9932, 98748.816
 9933, 98752.187
 9934, 98768.889
 9935, 98773.782
 9936, 98783.856
 9937, 98800.208
 9938, 98803.388
 9939, 98814.664
 9940, 98829.301
 9941, 98835.330
 9942, 98844.476
 9943, 98851.847
 9944, 98866.809
 9945, 98877.647
 9946, 98882.457
 9947, 98896.843
 9948, 98902.131
 9949, 98912.089
 9950, 98919.511
 9951, 98939.178
 9952, 98945.025
 9953, 98961.883
 9954, 98965.506
 9955, 98974.201
 9956, 98982.758
 9957, 98999.123
 9958, 99003.040
 9959, 99012.628
 9960, 99028.258
 9961, 99033.161
 9962, 99042.529
 9963, 99051.137
 9964, 99066.931
 9965, 99070.228
 9966, 99079.224
 9967, 99096.086
 9968, 99099.606
 9969, 99108.466
 9970, 99117.074
 9971, 99132.549
 9972, 99137.398
 9973, 99146.367
 9974, 99161.499
 9975, 99167.829
 9976, 99175.554
 9977, 99184.384
 9978, 99200.423
 9979, 99204.266
 9980, 99212.310
 9981, 99228.655
 9982, 99233.729
 9983, 99243.012
 9984, 99251.413
 9985, 99266.070
 9986, 99272.271
 9987, 99280.892
 9988, 99297.775
 9989, 99302.600
 9990, 99311.547
 9991, 99327.384
 9992, 99332.329
 9993, 99341.538
 9994, 99350.007
 9995, 99365.762
 9996, 99370.772
 9997, 99380.142
 9998, 99399.175
 9999, 99402.959
10000, 99411.077
10001, 99427.774
10002, 99433.125
10003, 99441.560
10004, 99450.117
10005, 99466.437
10006, 99470.982
10007, 99481.569
10008, 99496.772
10009, 99500.345
10010, 99509.340
10011, 99517.847
10012, 99536.080
10013, 99539.468
10014, 99549.131
10015, 99566.295
10016, 99570.049
10017, 99579.368
10018, 99595.250
10019, 99600.199
10020, 99610.241
10021, 99618.097
10022, 99634.261
10023, 99639.302
10024, 99649.141
10025, 99662.531
10026, 99667.828
10027, 99676.440
10028, 99685.021
10029, 99702.156
10030, 99706.594
10031, 99714.611
10032, 99730.444
10033, 99735.121
10034, 99743.921
10035, 99752.482
10036, 99768.374
10037, 99773.543
10038, 99781.911
10039, 99799.853
10040, 99804.985
10041, 99812.776
10042, 99829.328
10043, 99834.584
10044, 99843.562
10045, 99852.529
10046, 99866.578
10047, 99871.577
10048, 99880.568
10049, 99896.584
10050, 99901.004
10051, 99910.883
10052, 99917.971
10053, 99934.443
10054, 99939.318
10055, 99949.096
10056, 99966.051
10057, 99971.086
10058, 99980.811
10059, 99996.355
10060,100001.362
10061,100012.014
10062,100019.399
10063,100033.822
10064,100038.995
10065,100048.141
10066,100063.857
10067,100069.054
10068,100077.024
10069,100095.669
10070,100099.903
10071,100108.356
10072,100118.778
10073,100134.325
10074,100148.907
10075,100157.215
10076,100169.209
10077,100182.847
10078,100185.569
10079,100203.370
10080,100208.591
10081,100215.116
10082,100232.974
10083,100236.216
10084,100244.933
10085,100255.163
10086,100270.423
10087,100274.142
10088,100284.001
10089,100299.472
10090,100304.649
10091,100314.850
10092,100329.200
10093,100334.608
10094,100343.246
10095,100351.307
10096,100366.539
10097,100372.292
10098,100381.555
10099,100400.625
10100,100404.753
10101,100413.220
10102,100426.534
10103,100431.649
10104,100441.068
10105,100449.434
10106,100467.475
10107,100471.318
10108,100480.650
10109,100497.976
10110,100501.970
10111,100510.561
10112,100529.098
10113,100532.275
10114,100542.470
10115,100549.943
10116,100566.389
10117,100571.616
10118,100580.937
10119,100598.772
10120,100602.475
10121,100610.430
10122,100628.307
10123,100633.448
10124,100643.454
10125,100651.225
10126,100665.729
10127,100671.131
10128,100679.130
10129,100695.332
10130,100700.501
10131,100710.334
10132,100718.390
10133,100735.192
10134,100740.218
10135,100750.034
10136,100765.473
10137,100769.470
10138,100779.398
10139,100795.990
10140,100799.606
10141,100809.408
10142,100816.918
10143,100831.876
10144,100836.728
10145,100846.217
10146,100861.861
10147,100866.794
10148,100876.015
10149,100884.097
10150,100901.039
10151,100906.036
10152,100913.816
10153,100930.006
10154,100935.465
10155,100943.178
10156,100952.194
10157,100966.814
10158,100971.802
10159,100980.864
10160,100997.102
10161,101002.362
10162,101012.415
10163,101026.767
10164,101032.014
10165,101041.206
10166,101049.278
10167,101063.831
10168,101069.451
10169,101077.903
10170,101086.106
10171,101103.211
10172,101107.211
10173,101115.279
10174,101131.810
10175,101136.779
10176,101145.852
10177,101162.323
10178,101167.507
10179,101180.021
10180,101185.581
10181,101201.583
10182,101205.768
10183,101215.862
10184,101229.983
10185,101234.956
10186,101245.385
10187,101252.610
10188,101268.351
10189,101272.846
10190,101283.008
10191,101298.713
10192,101303.247
10193,101311.490
10194,101329.745
10195,101334.166
10196,101343.037
10197,101350.430
10198,101366.239
10199,101370.054
10200,101379.137
10201,101396.259
10202,101399.733
10203,101408.287
10204,101416.448
10205,101433.017
10206,101437.061
10207,101445.116
10208,101459.836
10209,101465.792
10210,101474.757
10211,101483.164
10212,101500.400
10213,101503.122
10214,101512.156
10215,101529.960
10216,101532.671
10217,101541.039
10218,101549.607
10219,101566.812
10220,101570.673
10221,101579.882
10222,101596.762
10223,101601.777
10224,101609.928
10225,101618.138
10226,101634.461
10227,101639.255
10228,101648.501
10229,101663.428
10230,101668.461
10231,101678.057
10232,101685.342
10233,101703.628
10234,101707.619
10235,101716.369
10236,101732.902
10237,101737.989
10238,101747.306
10239,101762.384
10240,101767.301
10241,101776.707
10242,101784.936
10243,101802.397
10244,101806.278
10245,101814.966
10246,101829.473
10247,101834.762
10248,101845.035
10249,101852.267
10250,101870.239
10251,101875.680
10252,101888.702
10253,101902.612
10254,101906.071
10255,101915.636
10256,101930.265
10257,101936.470
10258,101945.582
10259,101962.861
10260,101966.521
10261,101975.014
10262,101984.022
10263,101999.939
10264,102004.095
10265,102013.802
10266,102030.184
10267,102033.868
10268,102043.869
10269,102051.193
10270,102070.629
10271,102073.937
10272,102081.634
10273,102097.124
10274,102101.922
10275,102111.203
10276,102129.804
10277,102134.710
10278,102144.062
10279,102152.750
10280,102167.058
10281,102172.049
10282,102181.852
10283,102197.352
10284,102201.622
10285,102210.230
10286,102218.269
10287,102235.046
10288,102238.258
10289,102247.424
10290,102262.299
10291,102284.886
10292,102286.827
10293,102303.500
10294,102310.216
10295,102318.887
10296,102334.407
10297,102342.749
10298,102350.274
10299,102365.279
10300,102372.230
10301,102381.345
10302,102397.143
10303,102404.314
10304,102413.925
10305,102420.913
10306,102436.406
10307,102444.272
10308,102452.581
10309,102466.856
10310,102473.471
10311,102483.290
10312,102499.931
10313,102505.970
10314,102514.021
10315,102535.910
10316,102539.712
10317,102549.902
10318,102566.412
10319,102571.406
10320,102580.463
10321,102596.722
10322,102602.525
10323,102612.202
10324,102621.322
10325,102635.837
10326,102642.596
10327,102656.276
10328,102666.918
10329,102673.542
10330,102682.580
10331,102699.142
10332,102704.885
10333,102716.167
10334,102732.436
10335,102741.608
10336,102748.544
10337,102768.038
10338,102772.924
10339,102785.486
10340,102799.801
10341,102806.512
10342,102815.272
10343,102829.810
10344,102839.545
10345,102861.850
10346,102878.116
10347,102886.989
10348,102903.030
10349,102908.971
10350,102918.658
10351,102935.976
10352,102941.099
10353,102950.898
10354,102967.529
10355,102972.266
10356,102981.707
10357,102998.840
10358,103005.705
10359,103011.890
10360,103022.141
10361,103037.211
10362,103044.137
10363,103050.518
10364,103066.910
10365,103073.931
10366,103083.913
10367,103098.337
10368,103104.903
10369,103113.982
10370,103130.117
10371,103140.040
10372,103146.487
10373,103154.954
10374,103171.672
10375,103177.663
10376,103203.420
10377,103219.566
10378,103234.468
10379,103241.790
10380,103254.141
10381,103265.668
10382,103272.594
10383,103282.182
10384,103298.271
10385,103303.598
10386,103312.163
10387,103320.814
10388,103337.941
10389,103342.867
10390,103351.023
10391,103371.829
10392,103375.856
10393,103385.779
10394,103403.271
10395,103408.410
10396,103417.535
10397,103432.648
10398,103439.762
10399,103448.205
10400,103464.553
10401,103471.194
10402,103480.654
10403,103495.644
10404,103505.090
10405,103513.143
10406,103522.280
10407,103541.773
10408,103547.140
10409,103561.844
10410,103568.066
10411,103577.417
10412,103597.415
10413,103611.770
10414,103617.306
10415,103633.471
10416,103641.125
10417,103649.919
10418,103665.961
10419,103673.269
10420,103682.930
10421,103698.245
10422,103704.125
10423,103715.634
10424,103721.402
10425,103740.531
10426,103747.575
10427,103768.060
10428,103776.780
10429,103783.522
10430,103800.053
10431,103807.092
10432,103817.050
10433,103833.432
10434,103838.596
10435,103847.326
10436,103862.476
10437,103869.849
10438,103878.805
10439,103887.195
10440,103903.014
10441,103908.606
10442,103918.987
10443,103936.546
10444,103940.734
10445,103949.264
10446,103965.315
10447,103972.385
10448,103980.162
10449,103999.163
10450,104004.934
10451,104021.215
10452,104036.716
10453,104042.741
10454,104051.856
10455,104065.744
10456,104072.451
10457,104081.801
10458,104098.220
10459,104104.101
10460,104113.286
10461,104121.389
10462,104138.522
10463,104143.885
10464,104152.887
10465,104168.781
10466,104175.669
10467,104184.816
10468,104203.134
10469,104207.531
10470,104215.215
10471,104231.946
10472,104240.308
10473,104247.830
10474,104262.020
10475,104268.802
10476,104278.105
10477,104286.197
10478,104302.227
10479,104308.170
10480,104317.732
10481,104333.728
10482,104340.664
10483,104350.473
10484,104365.829
10485,104371.609
10486,104380.971
10487,104401.060
10488,104404.799
10489,104414.103
10490,104429.969
10491,104436.783
10492,104446.908
10493,104454.852
10494,104468.342
10495,104475.327
10496,104484.846
10497,104498.710
10498,104505.489
10499,104514.882
10500,104532.854
10501,104538.406
10502,104547.861
10503,104562.439
10504,104569.223
10505,104578.479
10506,104586.479
10507,104602.468
10508,104608.428
10509,104617.206
10510,104632.661
10511,104639.773
10512,104650.445
10513,104662.790
10514,104669.713
10515,104679.502
10516,104686.839
10517,104707.117
10518,104710.599
10519,104719.924
10520,104734.837
10521,104741.950
10522,104751.795
10523,104766.280
10524,104776.542
10525,104781.982
10526,104799.043
10527,104805.535
10528,104813.621
10529,104821.683
10530,104836.763
10531,104843.840
10532,104855.169
10533,104867.503
10534,104875.015
10535,104883.237
10536,104898.356
10537,104906.145
10538,104914.585
10539,104930.611
10540,104937.158
10541,104946.918
10542,104957.059
10543,104975.028
10544,104978.646
10545,104987.929
10546,105005.918
10547,105010.986
10548,105020.789
10549,105036.502
10550,105043.298
10551,105053.937
10552,105076.073
10553,105080.940
10554,105090.052
10555,105105.715
10556,105111.376
10557,105119.844
10558,105134.863
10559,105141.611
10560,105150.975
10561,105165.878
10562,105176.353
10563,105181.921
10564,105197.124
10565,105204.469
10566,105213.457
10567,105221.873
10568,105236.309
10569,105243.177
10570,105252.389
10571,105268.713
10572,105275.631
10573,105284.961
10574,105302.423
10575,105308.707
10576,105316.650
10577,105334.250
10578,105341.453
10579,105351.010
10580,105366.131
10581,105373.139
10582,105382.260
10583,105399.358
10584,105405.156
10585,105413.967
10586,105428.485
10587,105435.566
10588,105444.571
10589,105452.874
10590,105475.302
10591,105479.489
10592,105499.364
10593,105505.896
10594,105514.057
10595,105533.891
10596,105539.373
10597,105548.184
10598,105564.077
10599,105569.874
10600,105579.238
10601,105587.870
10602,105603.367
10603,105610.396
10604,105619.411
10605,105633.381
10606,105640.635
10607,105650.268
10608,105665.089
10609,105670.986
10610,105680.256
10611,105697.341
10612,105705.986
10613,105712.530
10614,105720.483
10615,105739.409
10616,105743.874
10617,105752.085
10618,105812.479
10619,105830.204
10620,105841.356
10621,105848.073
10622,105864.471
10623,105871.092
10624,105880.551
10625,105894.983
10626,105901.616
10627,105910.540
10628,105919.139
10629,105934.584
10630,105941.218
10631,105950.205
10632,105975.465
10633,105982.240
10634,105996.406
10635,106001.845
10636,106011.295
10637,106019.536
10638,106038.681
10639,106043.087
10640,106052.084
10641,106069.687
10642,106078.738
10643,106085.027
10644,106101.646
10645,106107.337
10646,106116.063
10647,106132.883
10648,106139.474
10649,106148.308
10650,106166.251
10651,106171.687
10652,106180.257
10653,106200.424
10654,106205.608
10655,106214.763
10656,106228.578
10657,106235.284
10658,106243.874
10659,106253.124
10660,106269.562
10661,106276.322
10662,106285.259
10663,106300.207
10664,106306.747
10665,106315.520
10666,106331.294
10667,106337.950
10668,106347.172
10669,106362.765
10670,106369.403
10671,106378.197
10672,106386.991
10673,106404.554
10674,106410.239
10675,106419.041
10676,106434.571
10677,106441.148
