Application,ProcessID,SwapChainAddress,Runtime,SyncInterval,AllowsTearing,PresentFlags,PresentMode,Dropped,TimeInSeconds,MsBetweenPresents,MsBetweenDisplayChange,MsInPresentAPI,MsUntilRenderComplete,MsUntilDisplayed
dota2.exe,9876,0x0000000000000000,Other,0,1,0,Hardware: Legacy Flip,0,62.576719,6.956,7.101,0.014,13.171,13.171
dota2.exe,9876,0x0000000000000000,Other,0,1,0,Hardware: Legacy Flip,0,62.586205,9.486,7.089,0.018,10.774,10.774
dota2.exe,9876,0x0000000000000000,Other,0,1,0,Hardware: Legacy Flip,0,62.591403,5.198,7.004,0.015,12.581,12.581
dota2.exe,9876,0x0000000000000000,Other,0,1,0,Hardware: Legacy Flip,0,62.597809,6.407,6.917,0.014,13.091,13.091
dota2.exe,9876,0x0000000000000000,Other,0,1,0,Hardware: Legacy Flip,0,62.604810,7.001,6.948,0.015,13.038,13.038
dota2.exe,9876,0x0000000000000000,Other,0,1,0,Hardware: Legacy Flip,0,62.611727,6.917,6.980,0.014,13.102,13.102
dota2.exe,9876,0x0000000000000000,Other,0,1,0,Hardware: Legacy Flip,0,62.622588,10.861,6.916,0.025,9.157,9.157
dota2.exe,9876,0x0000000000000000,Other,0,1,0,Hardware: Legacy Flip,0,62.627762,5.175,6.896,0.016,10.878,10.878
dota2.exe,9876,0x0000000000000000,Other,0,1,0,Hardware: Legacy Flip,0,62.634061,6.299,6.954,0.016,11.533,11.533
dota2.exe,9876,0x0000000000000000,Other,0,1,0,Hardware: Legacy Flip,0,62.639462,5.401,6.899,0.015,13.031,13.031
dota2.exe,9876,0x0000000000000000,Other,0,1,0,Hardware: Legacy Flip,0,62.651683,12.221,6.903,0.017,7.713,7.713
dota2.exe,9876,0x0000000000000000,Other,0,1,0,Hardware: Legacy Flip,0,62.656726,5.043,6.945,0.016,9.616,9.616
dota2.exe,9876,0x0000000000000000,Other,0,1,0,Hardware: Legacy Flip,0,62.663784,7.058,6.860,0.026,9.418,9.418
dota2.exe,9876,0x0000000000000000,Other,0,1,0,Hardware: Legacy Flip,0,62.669602,5.818,6.799,0.017,10.398,10.398
dota2.exe,9876,0x0000000000000000,Other,0,1,0,Hardware: Legacy Flip,0,62.674759,5.156,7.142,0.016,12.384,12.384
dota2.exe,9876,0x0000000000000000,Other,0,1,0,Hardware: Legacy Flip,0,62.686799,12.040,6.828,0.024,7.172,7.172
dota2.exe,9876,0x0000000000000000,Other,0,1,0,Hardware: Legacy Flip,0,62.691837,5.038,7.169,0.015,9.303,9.303
dota2.exe,9876,0x0000000000000000,Other,0,1,0,Hardware: Legacy Flip,0,62.698495,6.658,6.926,0.016,9.571,9.571
dota2.exe,9876,0x0000000000000000,Other,0,1,0,Hardware: Legacy Flip,0,62.704011,5.516,6.842,0.016,10.897,10.897
dota2.exe,9876,0x0000000000000000,Other,0,1,0,Hardware: Legacy Flip,0,62.710759,6.748,6.802,0.016,10.951,10.951
dota2.exe,9876,0x0000000000000000,Other,0,1,0,Hardware: Legacy Flip,0,62.720651,9.892,6.833,0.018,7.892,7.892
dota2.exe,9876,0x0000000000000000,Other,0,1,0,Hardware: Legacy Flip,0,62.725948,5.298,6.816,0.015,9.411,9.411
dota2.exe,9876,0x0000000000000000,Other,0,1,0,Hardware: Legacy Flip,0,62.732724,6.776,6.831,0.024,9.466,9.466
dota2.exe,9876,0x0000000000000000,Other,0,1,0,Hardware: Legacy Flip,0,62.738530,5.806,6.829,0.016,10.489,10.489
dota2.exe,9876,0x0000000000000000,Other,0,1,0,Hardware: Legacy Flip,0,62.743744,5.214,6.953,0.015,12.227,12.227
dota2.exe,9876,0x0000000000000000,Other,0,1,0,Hardware: Legacy Flip,0,62.754461,10.717,6.915,0.024,8.425,8.425
dota2.exe,9876,0x0000000000000000,Other,0,1,0,Hardware: Legacy Flip,0,62.760139,5.678,6.969,0.016,9.716,9.716
dota2.exe,9876,0x0000000000000000,Other,0,1,0,Hardware: Legacy Flip,0,62.765719,5.579,6.951,0.016,11.087,11.087
dota2.exe,9876,0x0000000000000000,Other,0,1,0,Hardware: Legacy Flip,0,62.772663,6.944,6.943,0.016,11.086,11.086
dota2.exe,9876,0x0000000000000000,Other,0,1,0,Hardware: Legacy Flip,0,62.778134,5.471,7.183,0.028,12.798,12.798
dota2.exe,9876,0x0000000000000000,Other,0,1,0,Hardware: Legacy Flip,0,62.789433,11.299,7.124,0.016,8.624,8.624
dota2.exe,9876,0x0000000000000000,Other,0,1,0,Hardware: Legacy Flip,0,62.795134,5.701,7.133,0.009,10.055,10.055
dota2.exe,9876,0x0000000000000000,Other,0,1,0,Hardware: Legacy Flip,0,62.800533,5.399,6.943,0.015,11.599,11.599
