Frame, Time (ms)
 3165, 23934.024
 3166, 23940.621
 3167, 23953.742
 3168, 23958.045
 3169, 23964.648
 3170, 23969.788
 3171, 23983.337
 3172, 23988.624
 3173, 23994.983
 3174, 24000.386
 3175, 24007.328
 3176, 24021.339
 3177, 24026.026
 3178, 24033.204
 3179, 24038.342
 3180, 24054.195
 3181, 24059.134
 3182, 24065.797
 3183, 24071.065
 3184, 24084.320
 3185, 24089.938
 3186, 24095.585
 3187, 24100.865
 3188, 24107.285
 3189, 24119.792
 3190, 24125.234
 3191, 24132.094
 3192, 24137.011
 3193, 24152.625
 3194, 24158.312
 3195, 24163.658
 3196, 24170.314
 3197, 24175.388
 3198, 24189.011
 3199, 24193.849
 3200, 24200.244
 3201, 24205.535
 3202, 24220.503
 3203, 24225.342
 3204, 24231.955
 3205, 24236.991
 3206, 24250.753
 3207, 24405.057
 3208, 24421.182
 3209, 24446.275
 3210, 24458.609
 3211, 24464.205
 3212, 24470.415
 3213, 24481.433
 3214, 24486.728
 3215, 24491.755
 3216, 24499.496
 3217, 24505.158
 3218, 24519.373
 3219, 24525.010
 3220, 24531.529
 3221, 24537.217
 3222, 24550.244
 3223, 24555.911
 3224, 24562.059
 3225, 24568.262
 3226, 24581.969
 3227, 24587.592
 3228, 24593.788
 3229, 24600.274
 3230, 24605.624
 3231, 24619.585
 3232, 24625.246
 3233, 24631.741
 3234, 24637.424
 3235, 24649.365
 3236, 24654.643
 3237, 24663.026
 3238, 24668.490
 3239, 24681.862
 3240, 24688.268
 3241, 24693.844
 3242, 24699.746
 3243, 24705.489
 3244, 24719.468
 3245, 24725.400
 3246, 24731.098
 3247, 24736.709
 3248, 24748.745
 3249, 24754.462
 3250, 24760.352
 3251, 24766.396
 3252, 24771.896
 3253, 24784.714
 3254, 24790.192
 3255, 24796.373
 3256, 24801.899
 3257, 24815.790
 3258, 24820.884
 3259, 24826.134
 3260, 24832.776
 3261, 24837.858
 3262, 24850.664
 3263, 24856.261
 3264, 24861.982
 3265, 24868.104
 3266, 24880.587
 3267, 24886.399
 3268, 24892.104
 3269, 24897.534
 3270, 24903.272
 3271, 24916.867
 3272, 24922.234
 3273, 24928.332
 3274, 24933.847
 3275, 24939.321
 3276, 24951.914
 3277, 24957.572
 3278, 24963.490
 3279, 24969.288
 3280, 24984.006
 3281, 24988.869
 3282, 24994.094
 3283, 25000.075
 3284, 25004.814
 3285, 25020.246
 3286, 25023.968
 3287, 25030.646
 3288, 25035.975
 3289, 25048.772
 3290, 25054.274
 3291, 25060.186
 3292, 25066.122
 3293, 25071.547
 3294, 25084.222
 3295, 25089.570
 3296, 25096.697
 3297, 25100.622
 3298, 25115.419
 3299, 25120.715
 3300, 25127.348
 3301, 25132.678
 3302, 25145.424
 3303, 25150.212
 3304, 25156.678
 3305, 25161.236
 3306, 25167.425
 3307, 25180.521
 3308, 25185.420
 3309, 25192.297
 3310, 25197.370
 3311, 25203.734
 3312, 25217.167
 3313, 25222.512
 3314, 25227.716
 3315, 25234.522
 3316, 25246.052
 3317, 25251.377
 3318, 25257.935
 3319, 25263.698
 3320, 25269.902
 3321, 25283.111
 3322, 25288.090
 3323, 25294.363
 3324, 25299.523
 3325, 25313.900
 3326, 25319.350
 3327, 25325.264
 3328, 25330.543
 3329, 25337.017
 3330, 25350.388
 3331, 25354.310
 3332, 25360.878
 3333, 25366.293
 3334, 25379.365
 3335, 25384.686
 3336, 25391.856
 3337, 25397.025
 3338, 25403.506
 3339, 25415.774
 3340, 25420.760
 3341, 25427.574
 3342, 25432.710
 3343, 25445.972
 3344, 25451.096
 3345, 25457.369
 3346, 25462.532
 3347, 25469.329
 3348, 25481.607
 3349, 25486.723
 3350, 25492.981
 3351, 25498.158
 3352, 25505.035
 3353, 25518.408
 3354, 25523.402
 3355, 25530.315
 3356, 25535.318
 3357, 25551.718
 3358, 25555.067
 3359, 25562.182
 3360, 25566.900
 3361, 25582.578
 3362, 25586.558
 3363, 25591.756
 3364, 25599.377
 3365, 25604.612
 3366, 25618.561
 3367, 25623.800
 3368, 25631.740
 3369, 25636.780
 3370, 25649.319
 3371, 25654.708
 3372, 25661.385
 3373, 25666.355
 3374, 25679.342
 3375, 25684.471
 3376, 25691.615
 3377, 25696.567
 3378, 25703.976
 3379, 25716.600
 3380, 25721.749
 3381, 25728.164
 3382, 25733.566
 3383, 25746.240
 3384, 25751.457
 3385, 25758.366
 3386, 25763.454
 3387, 25770.303
 3388, 25781.744
 3389, 25786.931
 3390, 25793.244
 3391, 25798.504
 3392, 25812.874
 3393, 25818.163
 3394, 25824.918
 3395, 25830.249
 3396, 25837.014
 3397, 25849.740
 3398, 25854.861
 3399, 25861.538
 3400, 25866.883
 3401, 25880.170
 3402, 25885.158
 3403, 25892.571
 3404, 25897.089
 3405, 25903.925
 3406, 25918.166
 3407, 25922.390
 3408, 25929.318
 3409, 25934.840
 3410, 25946.994
 3411, 25952.250
 3412, 25958.546
 3413, 25963.620
 3414, 25970.879
 3415, 25985.618
 3416, 25992.620
 3417, 26000.061
 3418, 26005.509
 3419, 26019.675
 3420, 26023.575
 3421, 26028.918
 3422, 26035.812
 3423, 26049.017
 3424, 26054.203
 3425, 26059.882
 3426, 26065.418
 3427, 26071.188
 3428, 26085.951
 3429, 26091.121
 3430, 26098.871
 3431, 26103.798
 3432, 26118.626
 3433, 26123.528
 3434, 26130.717
 3435, 26135.801
 3436, 26150.798
 3437, 26155.929
 3438, 26162.646
 3439, 26167.976
 3440, 26184.088
 3441, 26187.994
 3442, 26194.558
 3443, 26200.041
 3444, 26215.146
 3445, 26220.567
 3446, 26227.009
 3447, 26232.256
 3448, 26245.796
 3449, 26251.139
 3450, 26257.881
 3451, 26263.183
 3452, 26270.291
 3453, 26283.255
 3454, 26288.348
 3455, 26294.954
 3456, 26300.610
 3457, 26315.485
 3458, 26320.465
 3459, 26325.701
 3460, 26332.524
 3461, 26337.500
 3462, 26353.025
 3463, 26356.877
 3464, 26363.095
 3465, 26368.345
 3466, 26382.587
 3467, 26387.395
 3468, 26393.354
 3469, 26399.720
 3470, 26405.131
 3471, 26419.184
 3472, 26424.696
 3473, 26429.899
 3474, 26437.678
 3475, 26453.340
 3476, 26457.806
 3477, 26462.522
 3478, 26469.399
 3479, 26482.555
 3480, 26487.773
 3481, 26494.432
 3482, 26500.152
 3483, 26513.911
 3484, 26519.330
 3485, 26524.503
 3486, 26531.522
 3487, 26536.615
 3488, 26550.865
 3489, 26555.794
 3490, 26562.641
 3491, 26567.897
 3492, 26580.575
 3493, 26585.942
 3494, 26592.863
 3495, 26598.486
 3496, 26603.755
 3497, 26618.811
 3498, 26623.662
 3499, 26630.669
 3500, 26635.811
 3501, 26648.961
 3502, 26653.920
 3503, 26661.654
 3504, 26666.627
 3505, 26681.280
 3506, 26686.826
 3507, 26691.737
 3508, 26698.222
 3509, 26703.814
 3510, 26716.870
 3511, 26722.130
 3512, 26728.942
 3513, 26734.242
 3514, 26746.730
 3515, 26751.999
 3516, 26757.285
 3517, 26762.836
 3518, 26768.532
 3519, 26782.410
 3520, 26786.414
 3521, 26792.890
 3522, 26798.631
 3523, 26803.749
 3524, 26818.629
 3525, 26823.776
 3526, 26830.416
 3527, 26835.741
 3528, 26850.075
 3529, 26855.240
 3530, 26861.764
 3531, 26867.129
 3532, 26881.051
 3533, 26886.300
 3534, 26892.798
 3535, 26898.472
 3536, 26903.807
 3537, 26916.719
 3538, 26922.696
 3539, 26928.586
 3540, 26933.655
 3541, 26949.305
 3542, 26954.489
 3543, 26960.946
 3544, 26966.472
 3545, 26980.656
 3546, 26986.035
 3547, 26992.286
 3548, 26997.240
 3549, 27004.168
 3550, 27018.242
 3551, 27022.476
 3552, 27029.085
 3553, 27034.518
 3554, 27047.578
 3555, 27053.610
 3556, 27059.488
 3557, 27065.018
 3558, 27070.969
 3559, 27083.315
 3560, 27088.612
 3561, 27095.503
 3562, 27101.022
 3563, 27114.262
 3564, 27119.898
 3565, 27125.263
 3566, 27131.862
 3567, 27137.007
 3568, 27151.379
 3569, 27156.869
 3570, 27163.213
 3571, 27168.857
 3572, 27180.648
 3573, 27185.868
 3574, 27192.212
 3575, 27197.341
 3576, 27203.762
 3577, 27217.748
 3578, 27222.966
 3579, 27229.710
 3580, 27235.015
 3581, 27249.305
 3582, 27253.828
 3583, 27260.105
 3584, 27265.560
 3585, 27278.822
 3586, 27284.224
 3587, 27291.077
 3588, 27295.917
 3589, 27302.384
 3590, 27317.360
 3591, 27322.416
 3592, 27328.152
 3593, 27333.726
 3594, 27347.166
 3595, 27351.639
 3596, 27356.563
 3597, 27363.125
 3598, 27368.235
 3599, 27383.065
 3600, 27386.724
 3601, 27393.853
 3602, 27398.563
 3603, 27412.255
 3604, 27417.290
 3605, 27424.403
 3606, 27429.476
 3607, 27436.349
 3608, 27447.654
 3609, 27452.828
 3610, 27460.640
 3611, 27465.378
 3612, 27479.225
 3613, 27484.575
 3614, 27491.228
 3615, 27496.399
 3616, 27503.376
 3617, 27516.921
 3618, 27522.167
 3619, 27528.963
 3620, 27535.048
 3621, 27549.567
 3622, 27556.487
 3623, 27562.735
 3624, 27568.482
 3625, 27580.692
 3626, 27586.407
 3627, 27591.611
 3628, 27598.050
 3629, 27602.990
 3630, 27618.631
 3631, 27623.746
 3632, 27631.194
 3633, 27636.571
 3634, 27649.721
 3635, 27655.587
 3636, 27661.779
 3637, 27668.438
 3638, 27680.973
 3639, 27686.687
 3640, 27691.756
 3641, 27698.625
 3642, 27703.967
 3643, 27719.196
 3644, 27724.261
 3645, 27730.639
 3646, 27735.764
 3647, 27749.583
 3648, 27754.507
 3649, 27761.008
 3650, 27766.490
 3651, 27780.777
 3652, 27785.764
 3653, 27792.122
 3654, 27797.221
 3655, 27803.733
 3656, 27816.117
 3657, 27821.229
 3658, 27827.691
 3659, 27832.602
 3660, 27846.514
 3661, 27851.791
 3662, 27858.903
 3663, 27863.497
 3664, 27869.995
 3665, 27882.395
 3666, 27887.669
 3667, 27894.387
 3668, 27899.825
 3669, 27913.740
 3670, 27918.765
 3671, 27925.244
 3672, 27930.351
 3673, 27937.039
 3674, 27949.070
 3675, 27954.297
 3676, 27960.899
 3677, 27965.953
 3678, 27981.509
 3679, 27986.209
 3680, 27991.455
 3681, 27997.770
 3682, 28003.208
 3683, 28020.394
 3684, 28024.465
 3685, 28030.904
 3686, 28036.156
 3687, 28050.092
 3688, 28055.246
 3689, 28061.672
 3690, 28066.816
 3691, 28082.340
 3692, 28087.592
 3693, 28094.119
 3694, 28099.180
 3695, 28114.314
 3696, 28120.242
 3697, 28125.154
 3698, 28130.859
 3699, 28136.553
 3700, 28152.069
 3701, 28157.443
 3702, 28164.023
 3703, 28169.616
 3704, 28182.715
 3705, 28188.162
 3706, 28193.232
 3707, 28199.791
 3708, 28212.513
 3709, 28217.777
 3710, 28224.338
 3711, 28229.529
 3712, 28236.364
 3713, 28249.436
 3714, 28254.409
 3715, 28259.890
 3716, 28266.313
 3717, 28277.669
 3718, 28283.157
 3719, 28289.858
 3720, 28295.135
 3721, 28301.940
 3722, 28315.049
 3723, 28320.044
 3724, 28326.164
 3725, 28331.235
 3726, 28337.982
 3727, 28352.397
 3728, 28355.843
 3729, 28362.886
 3730, 28368.010
 3731, 28381.099
 3732, 28386.149
 3733, 28392.945
 3734, 28398.159
 3735, 28404.701
 3736, 28417.552
 3737, 28423.066
 3738, 28429.278
 3739, 28433.851
 3740, 28447.331
 3741, 28452.818
 3742, 28459.581
 3743, 28464.764
 3744, 28471.847
 3745, 28483.311
 3746, 28488.615
 3747, 28495.183
 3748, 28501.394
 3749, 28513.674
 3750, 28519.241
 3751, 28524.852
 3752, 28530.215
 3753, 28537.720
 3754, 28550.727
 3755, 28555.460
 3756, 28562.132
 3757, 28567.768
 3758, 28582.130
 3759, 28586.233
 3760, 28591.816
 3761, 28598.634
 3762, 28603.767
 3763, 28617.359
 3764, 28622.142
 3765, 28629.521
 3766, 28634.753
 3767, 28648.335
 3768, 28653.773
 3769, 28659.244
 3770, 28665.967
 3771, 28671.411
 3772, 28686.148
 3773, 28691.589
 3774, 28698.853
 3775, 28704.096
 3776, 28718.336
 3777, 28723.013
 3778, 28729.383
 3779, 28734.386
 3780, 28747.667
 3781, 28753.429
 3782, 28758.847
 3783, 28765.290
 3784, 28770.324
 3785, 28783.048
 3786, 28788.256
 3787, 28794.718
 3788, 28799.897
 3789, 28812.640
 3790, 28818.090
 3791, 28825.401
 3792, 28831.065
 3793, 28837.306
 3794, 28848.458
 3795, 28853.812
 3796, 28860.804
 3797, 28866.057
 3798, 28879.387
 3799, 28884.769
 3800, 28891.799
 3801, 28897.054
 3802, 28903.874
 3803, 28917.876
 3804, 28923.662
 3805, 28928.804
 3806, 28935.622
 3807, 28962.135
 3808, 28967.809
 3809, 28980.695
 3810, 28986.159
 3811, 28991.767
 3812, 28996.978
 3813, 29003.592
 3814, 29018.580
 3815, 29023.183
 3816, 29028.784
 3817, 29035.408
 3818, 29047.272
 3819, 29052.494
 3820, 29058.967
 3821, 29064.189
 3822, 29070.790
 3823, 29081.738
 3824, 29086.783
 3825, 29094.968
 3826, 29101.435
 3827, 29114.737
 3828, 29121.552
 3829, 29127.410
 3830, 29132.339
 3831, 29145.561
 3832, 29150.554
 3833, 29157.541
 3834, 29162.442
 3835, 29169.183
 3836, 29182.440
 3837, 29185.772
 3838, 29191.987
 3839, 29198.605
 3840, 29203.591
 3841, 29216.170
 3842, 29221.189
 3843, 29227.618
 3844, 29232.832
 3845, 29245.876
 3846, 29251.371
 3847, 29258.622
 3848, 29263.829
 3849, 29270.790
 3850, 29283.217
 3851, 29288.585
 3852, 29295.436
 3853, 29300.980
 3854, 29316.345
 3855, 29321.384
 3856, 29328.217
 3857, 29333.130
 3858, 29349.740
 3859, 29353.857
 3860, 29359.095
 3861, 29366.213
 3862, 29371.059
 3863, 29384.858
 3864, 29390.017
 3865, 29396.801
 3866, 29401.892
 3867, 29415.102
 3868, 29420.900
 3869, 29426.764
 3870, 29431.855
 3871, 29444.827
 3872, 29449.759
 3873, 29456.216
 3874, 29461.271
 3875, 29468.609
 3876, 29480.325
 3877, 29485.464
 3878, 29492.238
 3879, 29497.224
 3880, 29504.470
 3881, 29518.669
 3882, 29523.853
 3883, 29530.583
 3884, 29536.137
 3885, 29549.454
 3886, 29554.580
 3887, 29561.033
 3888, 29565.975
 3889, 29580.850
 3890, 29586.479
 3891, 29591.818
 3892, 29598.661
 3893, 29603.692
 3894, 29617.248
 3895, 29622.842
 3896, 29629.036
 3897, 29634.085
 3898, 29648.620
 3899, 29654.033
 3900, 29661.012
 3901, 29666.227
 3902, 29680.829
 3903, 29685.907
 3904, 29693.254
 3905, 29698.473
 3906, 29713.273
 3907, 29719.212
 3908, 29725.046
 3909, 29730.073
 3910, 29736.839
 3911, 29749.365
 3912, 29754.357
 3913, 29760.804
 3914, 29766.073
 3915, 29781.550
 3916, 29785.937
 3917, 29791.377
 3918, 29798.058
 3919, 29803.265
 3920, 29817.296
 3921, 29822.676
 3922, 29829.380
 3923, 29834.268
 3924, 29846.117
 3925, 29851.227
 3926, 29857.817
 3927, 29862.928
 3928, 29869.383
 3929, 29882.500
 3930, 29887.886
 3931, 29894.910
 3932, 29900.013
 3933, 29914.313
 3934, 29919.301
 3935, 29927.350
 3936, 29932.576
 3937, 29946.853
 3938, 29952.211
 3939, 29959.698
 3940, 29965.102
 3941, 29971.384
 3942, 29984.231
 3943, 29990.064
 3944, 29994.949
 3945, 30001.573
 3946, 30014.655
 3947, 30020.006
 3948, 30027.102
 3949, 30032.618
 3950, 30046.844
 3951, 30051.756
 3952, 30058.167
 3953, 30063.056
 3954, 30069.558
 3955, 30083.598
 3956, 30089.096
 3957, 30094.180
 3958, 30100.368
 3959, 30113.459
 3960, 30119.633
 3961, 30124.727
 3962, 30131.903
 3963, 30137.292
 3964, 30150.128
 3965, 30155.343
 3966, 30162.093
 3967, 30166.984
 3968, 30181.025
 3969, 30186.035
 3970, 30191.755
 3971, 30198.969
 3972, 30204.353
 3973, 30219.069
 3974, 30223.482
 3975, 30230.245
 3976, 30235.613
 3977, 30250.404
 3978, 30255.684
 3979, 30262.421
 3980, 30267.604
 3981, 30282.499
 3982, 30287.900
 3983, 30294.378
 3984, 30299.624
 3985, 30315.379
 3986, 30320.647
 3987, 30327.462
 3988, 30332.545
 3989, 30348.188
 3990, 30351.933
 3991, 30358.412
 3992, 30363.366
 3993, 30370.784
 3994, 30386.339
 3995, 30390.171
 3996, 30396.964
 3997, 30402.198
 3998, 30416.715
 3999, 30422.970
 4000, 30428.605
 4001, 30433.956
 4002, 30447.807
 4003, 30453.073
 4004, 30459.932
 4005, 30464.804
 4006, 30471.867
 4007, 30485.277
 4008, 30490.068
 4009, 30496.367
 4010, 30501.681
 4011, 30516.885
 4012, 30522.200
 4013, 30528.946
 4014, 30534.208
 4015, 30548.641
 4016, 30553.530
 4017, 30559.946
 4018, 30565.318
 4019, 30578.886
 4020, 30583.802
 4021, 30590.547
 4022, 30596.093
 4023, 30603.303
 4024, 30615.432
 4025, 30620.648
 4026, 30627.580
 4027, 30632.978
 4028, 30646.886
 4029, 30652.192
 4030, 30660.362
 4031, 30665.623
 4032, 30671.784
 4033, 30684.875
 4034, 30690.840
 4035, 30696.149
 4036, 30702.776
 4037, 30715.238
 4038, 30720.707
 4039, 30726.911
 4040, 30731.864
 4041, 30745.775
 4042, 30751.008
 4043, 30758.163
 4044, 30763.183
 4045, 30769.779
 4046, 30782.226
 4047, 30788.733
 4048, 30794.338
 4049, 30799.678
 4050, 30813.341
 4051, 30818.464
 4052, 30825.165
 4053, 30830.052
 4054, 30837.283
 4055, 30849.753
 4056, 30854.858
 4057, 30861.315
 4058, 30866.324
 4059, 30878.520
 4060, 30884.022
 4061, 30890.541
 4062, 30895.711
 4063, 30902.582
 4064, 30915.215
 4065, 30920.480
 4066, 30926.722
 4067, 30931.538
 4068, 30937.595
 4069, 30952.091
 4070, 30957.310
 4071, 30964.435
 4072, 30969.923
 4073, 30985.089
 4074, 30989.388
 4075, 30994.514
 4076, 31001.219
 4077, 31013.198
 4078, 31018.259
 4079, 31024.843
 4080, 31030.158
 4081, 31036.782
 4082, 31049.493
 4083, 31054.574
 4084, 31061.614
 4085, 31066.792
 4086, 31099.792
 4087, 31113.171
 4088, 31118.946
 4089, 31124.964
 4090, 31129.585
 4091, 31136.325
 4092, 31149.570
 4093, 31154.566
 4094, 31161.321
 4095, 31166.476
 4096, 31180.268
 4097, 31185.436
 4098, 31192.275
 4099, 31197.394
 4100, 31204.610
 4101, 31220.303
 4102, 31223.594
 4103, 31228.969
 4104, 31235.739
 4105, 31248.773
 4106, 31254.109
 4107, 31259.624
 4108, 31266.083
 4109, 31272.101
 4110, 31285.362
 4111, 31290.159
 4112, 31295.515
 4113, 31302.492
 4114, 31315.244
 4115, 31320.680
 4116, 31327.436
 4117, 31332.625
 4118, 31348.095
 4119, 31351.404
 4120, 31357.773
 4121, 31362.778
 4122, 31369.228
 4123, 31381.860
 4124, 31387.080
 4125, 31393.281
 4126, 31398.535
 4127, 31412.171
 4128, 31417.331
 4129, 31423.863
 4130, 31429.209
 4131, 31436.235
 4132, 31447.614
 4133, 31452.488
 4134, 31459.079
 4135, 31464.039
 4136, 31470.523
 4137, 31482.648
 4138, 31488.134
 4139, 31494.853
 4140, 31500.019
 4141, 31514.784
 4142, 31520.260
 4143, 31527.088
 4144, 31532.267
 4145, 31546.846
 4146, 31551.908
 4147, 31558.877
 4148, 31563.412
 4149, 31569.904
 4150, 31583.345
 4151, 31587.178
 4152, 31593.980
 4153, 31598.830
 4154, 31613.828
 4155, 31618.837
 4156, 31625.700
 4157, 31630.977
 4158, 31638.023
 4159, 31650.923
 4160, 31656.378
 4161, 31663.007
 4162, 31668.370
 4163, 31682.821
 4164, 31688.548
 4165, 31693.816
 4166, 31700.550
 4167, 31713.950
 4168, 31720.109
 4169, 31725.973
 4170, 31731.036
 4171, 31737.812
 4172, 31750.909
 4173, 31756.157
 4174, 31763.472
 4175, 31768.801
 4176, 31782.623
 4177, 31787.795
 4178, 31794.109
 4179, 31799.196
 4180, 31812.430
 4181, 31817.389
 4182, 31823.950
 4183, 31829.106
 4184, 31835.423
 4185, 31848.179
 4186, 31853.225
 4187, 31860.144
 4188, 31865.332
 4189, 31880.334
 4190, 31886.096
 4191, 31892.683
 4192, 31897.837
 4193, 31904.602
 4194, 31918.237
 4195, 31923.745
 4196, 31930.307
 4197, 31935.485
 4198, 31948.580
 4199, 31953.652
 4200, 31960.154
 4201, 31965.253
 4202, 31978.838
 4203, 31984.047
 4204, 31990.976
 4205, 31996.090
 4206, 32002.488
 4207, 32014.387
 4208, 32019.747
 4209, 32026.701
 4210, 32031.791
 4211, 32045.679
 4212, 32050.703
 4213, 32057.279
 4214, 32062.567
 4215, 32068.933
 4216, 32079.425
 4217, 32084.701
 4218, 32091.187
 4219, 32096.018
 4220, 32102.629
 4221, 32116.258
 4222, 32121.885
 4223, 32127.637
 4224, 32132.890
 4225, 32149.008
 4226, 32154.047
 4227, 32161.014
 4228, 32166.859
 4229, 32183.910
 4230, 32188.136
 4231, 32194.345
 4232, 32200.154
 4233, 32213.438
 4234, 32218.593
 4235, 32226.545
 4236, 32232.677
 4237, 32238.954
 4238, 32254.993
 4239, 32260.166
 4240, 32265.211
 4241, 32280.853
 4242, 32286.544
 4243, 32292.356
 4244, 32297.284
 4245, 32303.218
 4246, 32317.887
 4247, 32323.356
 4248, 32329.816
 4249, 32335.554
 4250, 32350.131
 4251, 32354.045
 4252, 32361.438
 4253, 32366.649
 4254, 32380.918
 4255, 32385.361
 4256, 32392.252
 4257, 32397.677
 4258, 32404.283
 4259, 32415.012
 4260, 32420.422
 4261, 32427.306
 4262, 32432.675
 4263, 32446.263
 4264, 32451.063
 4265, 32457.580
 4266, 32462.607
 4267, 32469.518
 4268, 32482.230
 4269, 32487.397
 4270, 32493.944
 4271, 32498.855
 4272, 32513.048
 4273, 32517.961
 4274, 32524.370
 4275, 32529.461
 4276, 32535.997
 4277, 32551.258
 4278, 32554.788
 4279, 32561.004
 4280, 32566.248
 4281, 32583.793
 4282, 32587.184
 4283, 32593.819
 4284, 32599.218
 4285, 32604.499
 4286, 32619.041
 4287, 32624.591
 4288, 32630.068
 4289, 32635.063
 4290, 32648.121
 4291, 32653.202
 4292, 32660.216
 4293, 32665.225
 4294, 32681.423
 4295, 32686.416
 4296, 32693.462
 4297, 32698.512
 4298, 32712.943
 4299, 32718.197
 4300, 32725.187
 4301, 32730.300
 4302, 32737.200
 4303, 32752.135
 4304, 32755.653
 4305, 32762.047
 4306, 32766.819
 4307, 32783.425
 4308, 32786.781
 4309, 32793.462
 4310, 32798.781
 4311, 32814.392
 4312, 32817.589
 4313, 32824.546
 4314, 32830.040
 4315, 32835.264
 4316, 32850.381
 4317, 32855.591
 4318, 32862.454
 4319, 32867.575
 4320, 32881.027
 4321, 32886.210
 4322, 32893.279
 4323, 32898.145
 4324, 32905.193
 4325, 32919.890
 4326, 32925.206
 4327, 32932.332
 4328, 32936.566
 4329, 32949.398
 4330, 32954.584
 4331, 32960.747
 4332, 32965.938
 4333, 32979.355
 4334, 32984.693
 4335, 32991.499
 4336, 32996.934
 4337, 33003.486
 4338, 33015.654
 4339, 33020.809
 4340, 33027.359
 4341, 33032.633
 4342, 33047.178
 4343, 33052.188
 4344, 33058.727
 4345, 33063.930
 4346, 33070.988
 4347, 33083.009
 4348, 33088.748
 4349, 33095.354
 4350, 33100.617
 4351, 33115.762
 4352, 33121.025
 4353, 33128.259
 4354, 33133.243
 4355, 33146.935
 4356, 33151.990
 4357, 33159.004
 4358, 33163.970
 4359, 33170.603
 4360, 33183.011
 4361, 33188.020
 4362, 33194.662
 4363, 33199.803
 4364, 33213.769
 4365, 33218.581
 4366, 33225.032
 4367, 33230.038
 4368, 33237.169
 4369, 33250.248
 4370, 33255.368
 4371, 33261.789
 4372, 33266.876
 4373, 33281.540
 4374, 33287.597
 4375, 33293.237
 4376, 33300.359
 4377, 33314.089
 4378, 33319.462
 4379, 33326.319
 4380, 33331.889
 4381, 33348.252
 4382, 33352.097
 4383, 33358.954
 4384, 33365.077
 4385, 33371.002
 4386, 33386.406
 4387, 33390.294
 4388, 33396.878
 4389, 33402.189
 4390, 33417.473
 4391, 33422.761
 4392, 33430.595
 4393, 33435.349
 4394, 33448.405
 4395, 33453.446
 4396, 33460.194
 4397, 33465.364
 4398, 33480.025
 4399, 33485.266
 4400, 33492.253
 4401, 33497.197
 4402, 33505.040
 4403, 33519.306
 4404, 33524.565
 4405, 33531.288
 4406, 33536.077
 4407, 33550.937
 4408, 33556.456
 4409, 33563.388
 4410, 33568.567
 4411, 33581.423
 4412, 33586.749
 4413, 33592.136
 4414, 33598.702
 4415, 33603.720
 4416, 33617.957
 4417, 33623.013
 4418, 33630.069
 4419, 33635.095
 4420, 33648.516
 4421, 33653.654
 4422, 33660.679
 4423, 33665.699
 4424, 33680.417
 4425, 33685.255
 4426, 33691.904
 4427, 33696.677
 4428, 33703.218
 4429, 33716.740
 4430, 33721.767
 4431, 33728.847
 4432, 33734.140
 4433, 33747.127
 4434, 33753.029
 4435, 33758.210
 4436, 33765.037
 4437, 33770.261
 4438, 33786.093
 4439, 33792.834
 4440, 33799.000
 4441, 33805.532
 4442, 33817.593
 4443, 33822.725
 4444, 33829.753
 4445, 33834.960
 4446, 33848.185
 4447, 33853.044
 4448, 33859.963
 4449, 33865.192
 4450, 33879.256
 4451, 33884.315
 4452, 33890.938
 4453, 33896.049
 4454, 33902.746
 4455, 33915.748
 4456, 33921.132
 4457, 33926.532
 4458, 33931.953
 4459, 33945.449
 4460, 33950.283
 4461, 33957.351
 4462, 33962.466
 4463, 33967.991
 4464, 33982.674
 4465, 33986.466
 4466, 33992.989
 4467, 33997.973
 4468, 34004.664
 4469, 34016.961
 4470, 34022.231
 4471, 34028.926
 4472, 34034.271
 4473, 34048.216
 4474, 34053.491
 4475, 34060.284
 4476, 34065.390
 4477, 34079.183
 4478, 34084.634
 4479, 34089.997
 4480, 34096.625
 4481, 34101.796
 4482, 34114.483
 4483, 34120.274
 4484, 34125.621
 4485, 34132.047
 4486, 34136.999
 4487, 34150.994
 4488, 34156.400
 4489, 34163.126
 4490, 34168.308
 4491, 34181.865
 4492, 34186.915
 4493, 34194.185
 4494, 34199.444
 4495, 34212.457
 4496, 34217.617
 4497, 34224.684
 4498, 34229.880
 4499, 34236.453
 4500, 34248.444
 4501, 34253.328
 4502, 34260.709
 4503, 34264.952
 4504, 34277.680
 4505, 34282.784
 4506, 34288.907
 4507, 34293.958
 4508, 34300.590
 4509, 34314.001
 4510, 34320.023
 4511, 34325.307
 4512, 34330.459
 4513, 34335.767
 4514, 34350.939
 4515, 34354.951
 4516, 34361.750
 4517, 34367.462
 4518, 34379.146
 4519, 34384.216
 4520, 34390.873
 4521, 34396.074
 4522, 34402.633
 4523, 34414.965
 4524, 34420.011
 4525, 34426.217
 4526, 34431.182
 4527, 34437.978
 4528, 34449.822
 4529, 34454.873
 4530, 34461.323
 4531, 34466.217
 4532, 34480.679
 4533, 34485.669
 4534, 34492.431
 4535, 34497.395
 4536, 34504.105
 4537, 34516.194
 4538, 34521.128
 4539, 34527.890
 4540, 34533.365
 4541, 34547.312
 4542, 34552.429
 4543, 34559.026
 4544, 34564.277
 4545, 34570.940
 4546, 34584.797
 4547, 34588.539
 4548, 34595.328
 4549, 34600.691
 4550, 34614.412
 4551, 34619.768
 4552, 34625.222
 4553, 34632.120
 4554, 34637.142
 4555, 34650.871
 4556, 34655.909
 4557, 34662.912
 4558, 34668.073
 4559, 34681.261
 4560, 34686.448
 4561, 34693.851
 4562, 34699.451
